Informações do equipamento,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,ID do Transformador,gas,x,Fabricante,Ano de Fabricação,Potência KVA,Tensão KV,Volume de Óleo,Data de Amostragem,Condição de Operação
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Hidrogênio,66.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR01,Hidrogênio,190.0,,,,,,,
,,,,,,2024-12-31 00:00:00,Normal,TR01,Hidrogênio,12.0,,,,,,,
,,,,,,2024-06-28 00:00:00,Normal,TR01,Hidrogênio,6.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR01,Hidrogênio,9.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR01,Hidrogênio,7.0,,,,,,,
,,,,,,2021-07-25 00:00:00,Normal,TR01,Hidrogênio,24.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR01,Hidrogênio,0.0,,,,,,,
,,,,,,2019-12-13 00:00:00,Normal,TR01,Hidrogênio,97.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR01,Hidrogênio,0.0,,,,,,,
,,,,,,2018-09-19 00:00:00,Normal,TR01,Hidrogênio,25.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR01,Hidrogênio,7.0,,,,,,,
,,,,,,2017-08-02 00:00:00,Normal,TR01,Hidrogênio,7.0,,,,,,,
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Monóxido de Carbono,362.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR01,Monóxido de Carbono,316.0,,,,,,,
,,,,,,2024-12-31 00:00:00,Normal,TR01,Monóxido de Carbono,328.0,,,,,,,
,,,,,,2024-06-28 00:00:00,Normal,TR01,Monóxido de Carbono,369.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR01,Monóxido de Carbono,265.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR01,Monóxido de Carbono,247.0,,,,,,,
,,,,,,2021-07-25 00:00:00,Normal,TR01,Monóxido de Carbono,186.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR01,Monóxido de Carbono,198.0,,,,,,,
,,,,,,2019-12-13 00:00:00,Normal,TR01,Monóxido de Carbono,110.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR01,Monóxido de Carbono,168.0,,,,,,,
,,,,,,2018-09-19 00:00:00,Normal,TR01,Monóxido de Carbono,98.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR01,Monóxido de Carbono,94.0,,,,,,,
,,,,,,2017-08-02 00:00:00,Normal,TR01,Monóxido de Carbono,122.0,,,,,,,
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Metano,1.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR01,Metano,4.0,,,,,,,
,,,,,,2024-12-31 00:00:00,Normal,TR01,Metano,2.0,,,,,,,
,,,,,,2024-06-28 00:00:00,Normal,TR01,Metano,5.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR01,Metano,4.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR01,Metano,3.0,,,,,,,
,,,,,,2021-07-25 00:00:00,Normal,TR01,Metano,2.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR01,Metano,0.0,,,,,,,
,,,,,,2019-12-13 00:00:00,Normal,TR01,Metano,1.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR01,Metano,0.0,,,,,,,
,,,,,,2018-09-19 00:00:00,Normal,TR01,Metano,0.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR01,Metano,1.0,,,,,,,
,,,,,,2017-08-02 00:00:00,Normal,TR01,Metano,0.0,,,,,,,
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Dióxido de Carbono,2404.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR01,Dióxido de Carbono,1733.0,,,,,,,
,,,,,,2024-12-31 00:00:00,Normal,TR01,Dióxido de Carbono,2013.0,,,,,,,
,,,,,,2024-06-28 00:00:00,Normal,TR01,Dióxido de Carbono,1750.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR01,Dióxido de Carbono,1201.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR01,Dióxido de Carbono,1174.0,,,,,,,
,,,,,,2021-07-25 00:00:00,Normal,TR01,Dióxido de Carbono,777.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR01,Dióxido de Carbono,962.0,,,,,,,
,,,,,,2019-12-13 00:00:00,Normal,TR01,Dióxido de Carbono,362.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR01,Dióxido de Carbono,729.0,,,,,,,
,,,,,,2018-09-19 00:00:00,Normal,TR01,Dióxido de Carbono,266.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR01,Dióxido de Carbono,220.0,,,,,,,
,,,,,,2017-08-02 00:00:00,Normal,TR01,Dióxido de Carbono,214.0,,,,,,,
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Etileno,14.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,
,,,,,,2024-12-31 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,
,,,,,,2024-06-28 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,
,,,,,,2021-07-25 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,
,,,,,,2019-12-13 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR01,Etileno,3.0,,,,,,,
,,,,,,2018-09-19 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,
,,,,,,2017-08-02 00:00:00,Normal,TR01,Etileno,16.0,,,,,,,
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
,,,,,,2024-12-31 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
,,,,,,2024-06-28 00:00:00,Normal,TR01,Etano,1.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR01,Etano,1.0,,,,,,,
,,,,,,2021-07-25 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
,,,,,,2019-12-13 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
,,,,,,2018-09-19 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
,,,,,,2017-08-02 00:00:00,Normal,TR01,Etano,0.0,,,,,,,
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2024-12-31 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2024-06-28 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2021-07-25 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2019-12-13 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2018-09-19 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
,,,,,,2017-08-02 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Hidrogênio,2.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR02,Hidrogênio,4.0,,,,,,,
,,,,,,2024-12-30 00:00:00,Normal,TR02,Hidrogênio,10.0,,,,,,,
,,,,,,2024-07-01 00:00:00,Normal,TR02,Hidrogênio,23.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR02,Hidrogênio,17.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR02,Hidrogênio,9.0,,,,,,,
,,,,,,2021-07-24 00:00:00,Normal,TR02,Hidrogênio,0.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR02,Hidrogênio,7.0,,,,,,,
,,,,,,2019-12-12 00:00:00,Normal,TR02,Hidrogênio,9.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR02,Hidrogênio,0.0,,,,,,,
,,,,,,2019-01-17 00:00:00,Normal,TR02,Hidrogênio,61.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR02,Hidrogênio,7.0,,,,,,,
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Monóxido de Carbono,1470.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR02,Monóxido de Carbono,1374.0,,,,,,,
,,,,,,2024-12-30 00:00:00,Normal,TR02,Monóxido de Carbono,1404.0,,,,,,,
,,,,,,2024-07-01 00:00:00,Normal,TR02,Monóxido de Carbono,1838.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR02,Monóxido de Carbono,642.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR02,Monóxido de Carbono,756.0,,,,,,,
,,,,,,2021-07-24 00:00:00,Normal,TR02,Monóxido de Carbono,488.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR02,Monóxido de Carbono,571.0,,,,,,,
,,,,,,2019-12-12 00:00:00,Normal,TR02,Monóxido de Carbono,146.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR02,Monóxido de Carbono,177.0,,,,,,,
,,,,,,2019-01-17 00:00:00,Normal,TR02,Monóxido de Carbono,67.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR02,Monóxido de Carbono,94.0,,,,,,,
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Metano,11.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR02,Metano,4.0,,,,,,,
,,,,,,2024-12-30 00:00:00,Normal,TR02,Metano,5.0,,,,,,,
,,,,,,2024-07-01 00:00:00,Normal,TR02,Metano,6.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR02,Metano,6.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR02,Metano,7.0,,,,,,,
,,,,,,2021-07-24 00:00:00,Normal,TR02,Metano,4.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR02,Metano,2.0,,,,,,,
,,,,,,2019-12-12 00:00:00,Normal,TR02,Metano,1.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR02,Metano,0.0,,,,,,,
,,,,,,2019-01-17 00:00:00,Normal,TR02,Metano,1.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR02,Metano,1.0,,,,,,,
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Dióxido de Carbono,5393.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR02,Dióxido de Carbono,3699.0,,,,,,,
,,,,,,2024-12-30 00:00:00,Normal,TR02,Dióxido de Carbono,3894.0,,,,,,,
,,,,,,2024-07-01 00:00:00,Normal,TR02,Dióxido de Carbono,4218.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR02,Dióxido de Carbono,2342.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR02,Dióxido de Carbono,2244.0,,,,,,,
,,,,,,2021-07-24 00:00:00,Normal,TR02,Dióxido de Carbono,1679.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR02,Dióxido de Carbono,1699.0,,,,,,,
,,,,,,2019-12-12 00:00:00,Normal,TR02,Dióxido de Carbono,441.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR02,Dióxido de Carbono,1248.0,,,,,,,
,,,,,,2019-01-17 00:00:00,Normal,TR02,Dióxido de Carbono,356.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR02,Dióxido de Carbono,220.0,,,,,,,
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Etileno,2.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR02,Etileno,1.0,,,,,,,
,,,,,,2024-12-30 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,
,,,,,,2024-07-01 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR02,Etileno,1.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR02,Etileno,1.0,,,,,,,
,,,,,,2021-07-24 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,
,,,,,,2019-12-12 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR02,Etileno,1.0,,,,,,,
,,,,,,2019-01-17 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Etano,1.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR02,Etano,1.0,,,,,,,
,,,,,,2024-12-30 00:00:00,Normal,TR02,Etano,2.0,,,,,,,
,,,,,,2024-07-01 00:00:00,Normal,TR02,Etano,0.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR02,Etano,0.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR02,Etano,1.0,,,,,,,
,,,,,,2021-07-24 00:00:00,Normal,TR02,Etano,0.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR02,Etano,0.0,,,,,,,
,,,,,,2019-12-12 00:00:00,Normal,TR02,Etano,0.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR02,Etano,0.0,,,,,,,
,,,,,,2019-01-17 00:00:00,Normal,TR02,Etano,0.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR02,Etano,0.0,,,,,,,
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2025-07-30 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2024-12-30 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2024-07-01 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2023-02-14 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2022-07-01 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2021-07-24 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2020-08-31 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2019-12-12 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2019-04-03 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2019-01-17 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,2018-03-15 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,
,,,,,,,,TR03,Hidrogênio,3.0,ALSTOM,2014.0,63330.0,500.0,14970.0,2026-06-07,Normal
,,,,,,,,TR03,Hidrogênio,6.0,,,,,,2026-04-22,Normal
,,,,,,,,TR03,Hidrogênio,13.0,,,,,,2025-10-25,Normal
,,,,,,,,TR03,Hidrogênio,4.0,,,,,,2025-04-22,Normal
,,,,,,,,TR03,Hidrogênio,2.0,,,,,,2024-10-24,Normal
,,,,,,,,TR03,Hidrogênio,7.0,,,,,,2024-04-20,Normal
,,,,,,,,TR03,Hidrogênio,5.0,,,,,,2023-11-01,Normal
,,,,,,,,TR03,Hidrogênio,5.0,,,,,,2023-04-15,Normal
,,,,,,,,TR03,Hidrogênio,2.0,,,,,,2022-11-09,Normal
,,,,,,,,TR03,Monóxido de Carbono,281.0,ALSTOM,2014.0,63330.0,500.0,14970.0,2026-06-07,Normal
,,,,,,,,TR03,Monóxido de Carbono,363.0,,,,,,2026-04-22,Normal
,,,,,,,,TR03,Monóxido de Carbono,305.0,,,,,,2025-10-25,Normal
,,,,,,,,TR03,Monóxido de Carbono,585.0,,,,,,2025-04-22,Normal
,,,,,,,,TR03,Monóxido de Carbono,756.0,,,,,,2024-10-24,Normal
,,,,,,,,TR03,Monóxido de Carbono,613.0,,,,,,2024-04-20,Normal
,,,,,,,,TR03,Monóxido de Carbono,371.0,,,,,,2023-11-01,Normal
,,,,,,,,TR03,Monóxido de Carbono,324.0,,,,,,2023-04-15,Normal
,,,,,,,,TR03,Monóxido de Carbono,341.0,,,,,,2022-11-09,Normal
,,,,,,,,TR03,Metano,84.0,ALSTOM,2014.0,63330.0,500.0,14970.0,2026-06-07,Normal
,,,,,,,,TR03,Metano,95.0,,,,,,2026-04-22,Normal
,,,,,,,,TR03,Metano,86.0,,,,,,2025-10-25,Normal
,,,,,,,,TR03,Metano,147.0,,,,,,2025-04-22,Normal
,,,,,,,,TR03,Metano,126.0,,,,,,2024-10-24,Normal
,,,,,,,,TR03,Metano,172.0,,,,,,2024-04-20,Normal
,,,,,,,,TR03,Metano,130.0,,,,,,2023-11-01,Normal
,,,,,,,,TR03,Metano,65.0,,,,,,2023-04-15,Normal
,,,,,,,,TR03,Metano,82.0,,,,,,2022-11-09,Normal
,,,,,,,,TR03,Dióxido de Carbono,9885.0,ALSTOM,2014.0,63330.0,500.0,14970.0,2026-06-07,Normal
,,,,,,,,TR03,Dióxido de Carbono,11348.0,,,,,,2026-04-22,Normal
,,,,,,,,TR03,Dióxido de Carbono,7042.0,,,,,,2025-10-25,Normal
,,,,,,,,TR03,Dióxido de Carbono,17085.0,,,,,,2025-04-22,Normal
,,,,,,,,TR03,Dióxido de Carbono,12890.0,,,,,,2024-10-24,Normal
,,,,,,,,TR03,Dióxido de Carbono,13682.0,,,,,,2024-04-20,Normal
,,,,,,,,TR03,Dióxido de Carbono,7633.0,,,,,,2023-11-01,Normal
,,,,,,,,TR03,Dióxido de Carbono,7782.0,,,,,,2023-04-15,Normal
,,,,,,,,TR03,Dióxido de Carbono,7729.0,,,,,,2022-11-09,Normal
,,,,,,,,TR03,Etileno,3.0,ALSTOM,2014.0,63330.0,500.0,14970.0,2026-06-07,Normal
,,,,,,,,TR03,Etileno,4.0,,,,,,2026-04-22,Normal
,,,,,,,,TR03,Etileno,0.0,,,,,,2025-10-25,Normal
,,,,,,,,TR03,Etileno,0.0,,,,,,2025-04-22,Normal
,,,,,,,,TR03,Etileno,0.0,,,,,,2024-10-24,Normal
,,,,,,,,TR03,Etileno,1.0,,,,,,2024-04-20,Normal
,,,,,,,,TR03,Etileno,2.0,,,,,,2023-11-01,Normal
,,,,,,,,TR03,Etileno,0.0,,,,,,2023-04-15,Normal
,,,,,,,,TR03,Etileno,1.0,,,,,,2022-11-09,Normal
,,,,,,,,TR03,Etano,8.0,ALSTOM,2014.0,63330.0,500.0,14970.0,2026-06-07,Normal
,,,,,,,,TR03,Etano,10.0,,,,,,2026-04-22,Normal
,,,,,,,,TR03,Etano,1.0,,,,,,2025-10-25,Normal
,,,,,,,,TR03,Etano,5.0,,,,,,2025-04-22,Normal
,,,,,,,,TR03,Etano,2.0,,,,,,2024-10-24,Normal
,,,,,,,,TR03,Etano,8.0,,,,,,2024-04-20,Normal
,,,,,,,,TR03,Etano,5.0,,,,,,2023-11-01,Normal
,,,,,,,,TR03,Etano,2.0,,,,,,2023-04-15,Normal
,,,,,,,,TR03,Etano,2.0,,,,,,2022-11-09,Normal
,,,,,,,,TR03,Acetileno,0.0,ALSTOM,2014.0,63330.0,500.0,14970.0,2026-06-07,Normal
,,,,,,,,TR03,Acetileno,0.0,,,,,,2026-04-22,Normal
,,,,,,,,TR03,Acetileno,0.0,,,,,,2025-10-25,Normal
,,,,,,,,TR03,Acetileno,0.0,,,,,,2025-04-22,Normal
,,,,,,,,TR03,Acetileno,0.0,,,,,,2024-10-24,Normal
,,,,,,,,TR03,Acetileno,0.0,,,,,,2024-04-20,Normal
,,,,,,,,TR03,Acetileno,0.0,,,,,,2023-11-01,Normal
,,,,,,,,TR03,Acetileno,0.0,,,,,,2023-04-15,Normal
,,,,,,,,TR03,Acetileno,0.0,,,,,,2022-11-09,Normal
,,,,,,,,TR04,Hidrogênio,1.0,ITEL,1980.0,15000.0,69.0,8860.0,2026-05-28,Normal
,,,,,,,,TR04,Hidrogênio,8.0,,,,,,2025-07-25,Normal
,,,,,,,,TR04,Hidrogênio,17.0,,,,,,2025-01-22,Normal
,,,,,,,,TR04,Hidrogênio,31.0,,,,,,2024-10-07,Normal
,,,,,,,,TR04,Hidrogênio,28.0,,,,,,2024-09-30,Normal
,,,,,,,,TR04,Hidrogênio,21.0,,,,,,2023-09-29,Normal
,,,,,,,,TR04,Monóxido de Carbono,205.0,ITEL,1980.0,15000.0,69.0,8860.0,2026-05-28,Normal
,,,,,,,,TR04,Monóxido de Carbono,353.0,,,,,,2025-07-25,Normal
,,,,,,,,TR04,Monóxido de Carbono,468.0,,,,,,2025-01-22,Normal
,,,,,,,,TR04,Monóxido de Carbono,243.0,,,,,,2024-10-07,Normal
,,,,,,,,TR04,Monóxido de Carbono,215.0,,,,,,2024-09-30,Normal
,,,,,,,,TR04,Monóxido de Carbono,264.0,,,,,,2023-09-29,Normal
,,,,,,,,TR04,Metano,0.0,ITEL,1980.0,15000.0,69.0,8860.0,2026-05-28,Normal
,,,,,,,,TR04,Metano,2.0,,,,,,2025-07-25,Normal
,,,,,,,,TR04,Metano,2.0,,,,,,2025-01-22,Normal
,,,,,,,,TR04,Metano,1.0,,,,,,2024-10-07,Normal
,,,,,,,,TR04,Metano,1.0,,,,,,2024-09-30,Normal
,,,,,,,,TR04,Metano,2.0,,,,,,2023-09-29,Normal
,,,,,,,,TR04,Dióxido de Carbono,1858.0,ITEL,1980.0,15000.0,69.0,8860.0,2026-05-28,Normal
,,,,,,,,TR04,Dióxido de Carbono,4142.0,,,,,,2025-07-25,Normal
,,,,,,,,TR04,Dióxido de Carbono,3388.0,,,,,,2025-01-22,Normal
,,,,,,,,TR04,Dióxido de Carbono,1989.0,,,,,,2024-10-07,Normal
,,,,,,,,TR04,Dióxido de Carbono,1805.0,,,,,,2024-09-30,Normal
,,,,,,,,TR04,Dióxido de Carbono,2707.0,,,,,,2023-09-29,Normal
,,,,,,,,TR04,Etileno,10.0,ITEL,1980.0,15000.0,69.0,8860.0,2026-05-28,Normal
,,,,,,,,TR04,Etileno,4.0,,,,,,2025-07-25,Normal
,,,,,,,,TR04,Etileno,10.0,,,,,,2025-01-22,Normal
,,,,,,,,TR04,Etileno,13.0,,,,,,2024-10-07,Normal
,,,,,,,,TR04,Etileno,11.0,,,,,,2024-09-30,Normal
,,,,,,,,TR04,Etileno,8.0,,,,,,2023-09-29,Normal
,,,,,,,,TR04,Etano,0.0,ITEL,1980.0,15000.0,69.0,8860.0,2026-05-28,Normal
,,,,,,,,TR04,Etano,0.0,,,,,,2025-07-25,Normal
,,,,,,,,TR04,Etano,0.0,,,,,,2025-01-22,Normal
,,,,,,,,TR04,Etano,0.0,,,,,,2024-10-07,Normal
,,,,,,,,TR04,Etano,0.0,,,,,,2024-09-30,Normal
,,,,,,,,TR04,Etano,0.0,,,,,,2023-09-29,Normal
,,,,,,,,TR04,Acetileno,0.0,ITEL,1980.0,15000.0,69.0,8860.0,2026-05-28,Normal
,,,,,,,,TR04,Acetileno,0.0,,,,,,2025-07-25,Normal
,,,,,,,,TR04,Acetileno,0.0,,,,,,2025-01-22,Normal
,,,,,,,,TR04,Acetileno,0.0,,,,,,2024-10-07,Normal
,,,,,,,,TR04,Acetileno,0.0,,,,,,2024-09-30,Normal
,,,,,,,,TR04,Acetileno,0.0,,,,,,2023-09-29,Normal
,,,,,,,,TR05,Hidrogênio,9.0,TRAFO,1988.0,6250.0,69.0,2854.0,2026-05-20,Normal
,,,,,,,,TR05,Hidrogênio,10.0,,,,,,2025-11-26,Normal
,,,,,,,,TR05,Hidrogênio,19.0,,,,,,2025-06-11,Normal
,,,,,,,,TR05,Hidrogênio,17.0,,,,,,2025-05-08,Normal
,,,,,,,,TR05,Hidrogênio,10.0,,,,,,2024-12-29,Normal
,,,,,,,,TR05,Hidrogênio,11.0,,,,,,2024-06-13,Normal
,,,,,,,,TR05,Hidrogênio,0.0,,,,,,2023-12-21,Normal
,,,,,,,,TR05,Hidrogênio,19.0,,,,,,2023-08-07,Normal
,,,,,,,,TR05,Monóxido de Carbono,116.0,TRAFO,1988.0,6250.0,69.0,2854.0,2026-05-20,Normal
,,,,,,,,TR05,Monóxido de Carbono,235.0,,,,,,2025-11-26,Normal
,,,,,,,,TR05,Monóxido de Carbono,220.0,,,,,,2025-06-11,Normal
,,,,,,,,TR05,Monóxido de Carbono,132.0,,,,,,2025-05-08,Normal
,,,,,,,,TR05,Monóxido de Carbono,99.0,,,,,,2024-12-29,Normal
,,,,,,,,TR05,Monóxido de Carbono,205.0,,,,,,2024-06-13,Normal
,,,,,,,,TR05,Monóxido de Carbono,207.0,,,,,,2023-12-21,Normal
,,,,,,,,TR05,Monóxido de Carbono,156.0,,,,,,2023-08-07,Normal
,,,,,,,,TR05,Metano,2.0,TRAFO,1988.0,6250.0,69.0,2854.0,2026-05-20,Normal
,,,,,,,,TR05,Metano,2.0,,,,,,2025-11-26,Normal
,,,,,,,,TR05,Metano,3.0,,,,,,2025-06-11,Normal
,,,,,,,,TR05,Metano,2.0,,,,,,2025-05-08,Normal
,,,,,,,,TR05,Metano,1.0,,,,,,2024-12-29,Normal
,,,,,,,,TR05,Metano,1.0,,,,,,2024-06-13,Normal
,,,,,,,,TR05,Metano,3.0,,,,,,2023-12-21,Normal
,,,,,,,,TR05,Metano,7.0,,,,,,2023-08-07,Normal
,,,,,,,,TR05,Dióxido de Carbono,1604.0,TRAFO,1988.0,6250.0,69.0,2854.0,2026-05-20,Normal
,,,,,,,,TR05,Dióxido de Carbono,813.0,,,,,,2025-11-26,Normal
,,,,,,,,TR05,Dióxido de Carbono,2437.0,,,,,,2025-06-11,Normal
,,,,,,,,TR05,Dióxido de Carbono,1347.0,,,,,,2025-05-08,Normal
,,,,,,,,TR05,Dióxido de Carbono,1777.0,,,,,,2024-12-29,Normal
,,,,,,,,TR05,Dióxido de Carbono,2385.0,,,,,,2024-06-13,Normal
,,,,,,,,TR05,Dióxido de Carbono,2223.0,,,,,,2023-12-21,Normal
,,,,,,,,TR05,Dióxido de Carbono,1473.0,,,,,,2023-08-07,Normal
